query_dish_id,query_dish_name,query_category,query_ingredients,candidate_dish_id,candidate_dish_name,candidate_category,candidate_ingredients,score_qwen2_5_7b,score_llama3_1_8b,score_gemma2_9b,score_mistral_7b,score_mean,n_models
dish5904,Cá cam kho cà,mon kho,"Cá cam, Cà chua, Hành lá, Ớt, Tỏi",dish6108,Cá ngừ kho thơm cà chua,mon kho,"Cá ngừ, Thơm, Cà chua, Hành lá, Tỏi",1,2,2,1,1.5,4
dish5904,Cá cam kho cà,mon kho,"Cá cam, Cà chua, Hành lá, Ớt, Tỏi",dish5795,Cá linh kho lạt,mon kho,"Cá linh, Cà chua, Hành lá, Hành tím, Hành tây",1,1,2,1,1.25,4
dish5904,Cá cam kho cà,mon kho,"Cá cam, Cà chua, Hành lá, Ớt, Tỏi",dish6195,Ruột cá lóc kho tiêu,mon kho,"Ruột cá lóc, Hành tím, Tỏi, Ớt, Hành lá",1,2,1,1,1.25,4
dish5904,Cá cam kho cà,mon kho,"Cá cam, Cà chua, Hành lá, Ớt, Tỏi",dish5859,Chân giò hầm ngũ vị,mon kho,"Chân giò, Nấm hương khô, Táo, Cà rốt, Thuốc bắc hầm canh",0,1,1,1,0.75,4
dish5904,Cá cam kho cà,mon kho,"Cá cam, Cà chua, Hành lá, Ớt, Tỏi",dish5891,Rau củ kho chay,mon kho,"Tàu hũ chiên, Thơm, Khổ qua, Cà rốt, Cải trắng",0,1,1,1,0.75,4
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10129,Sinh tố măng cụt,sinh to,"Măng cụt, Chanh, Whipping cream, Sữa đặc, Đá viên",0,1,1,1,0.75,4
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10138,Sinh tố bông cải xanh táo đỏ,sinh to,"Bông cải, Táo đỏ, Chanh vàng, Mật ong",0,1,1,1,0.75,4
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10157,Sữa đậu nành bằng máy xay sinh tố,sinh to,"Hạt đậu nành, Lá dứa, Sữa đặc, Muối, Đường/ muối",0,1,1,1,0.75,4
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10122,Mãng cầu dầm sữa,sinh to,"Mãng cầu gai, Đá viên, Sữa đặc, Nước cốt dừa, Đường",0,2,1,1,1.0,4
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10117,Sinh tố gấc đỏ,sinh to,"Gấc, Sữa đậu nành, Táo xanh, Nước lọc, Muối",0,1,1,1,0.75,4
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10134,Sinh tố đậu phộng chuối,sinh to,"Đậu phộng, Chuối, Chà là khô, Hạt chia, Bột quế",0,1,1,1,0.75,4
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10156,Sinh tố đậu đỏ bịch,sinh to,"Đậu đỏ, Bột mì đa dụng, Bột năng, Nước cốt dừa, Đường phèn",0,1,1,1,0.75,4
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish10160,Sinh tố bơ đậu phộng,sinh to,"Bơ đậu phộng, Bột bơ đậu phộng, Bột protein, Whipping cream, Sữa hạnh nhân không đường",0,1,1,1,0.75,4
dish3924,Mề gà nướng muối ớt,mon nuong,"Mề gà, Gừng, Hành tím băm, Tỏi băm, Ớt băm",dish4049,Tai heo nướng sa tế,mon nuong,"Lỗ tai heo, Sa tế, Nước tương, Ngũ vị hương, Hành tím băm",1,1,1,1,1.0,4
dish3924,Mề gà nướng muối ớt,mon nuong,"Mề gà, Gừng, Hành tím băm, Tỏi băm, Ớt băm",dish4131,Nui đút lò phô mai sốt bò bằm,mon nuong,"Nui, Thịt bò, Phô mai, Bột phô mai, Hành tây",0,1,1,1,0.75,4
dish3924,Mề gà nướng muối ớt,mon nuong,"Mề gà, Gừng, Hành tím băm, Tỏi băm, Ớt băm",dish3803,Gà nướng muối sả,mon nuong,"Gà, Tỏi băm, Sả băm, Ớt băm, Lá giang",1,1,2,1,1.25,4
dish3924,Mề gà nướng muối ớt,mon nuong,"Mề gà, Gừng, Hành tím băm, Tỏi băm, Ớt băm",dish4142,Dê nướng sa tế,mon nuong,"Sườn dê, Đậu bắp, Sa tế, Chao, Rượu trắng",0,1,1,0,0.5,4
dish3924,Mề gà nướng muối ớt,mon nuong,"Mề gà, Gừng, Hành tím băm, Tỏi băm, Ớt băm",dish4180,Chả cá nướng nghệ,mon nuong,"Chả cá thác lác tươi, Thịt heo xay, Lá lốt, Tỏi phi, Hành phi",0,1,1,0,0.5,4
dish3924,Mề gà nướng muối ớt,mon nuong,"Mề gà, Gừng, Hành tím băm, Tỏi băm, Ớt băm",dish3931,Mực nướng muối ớt bằng nồi chiên không dầu,mon nuong,"Mực, Sả, Hành tím, Tỏi, Dưa leo",1,1,1,1,1.0,4
dish3924,Mề gà nướng muối ớt,mon nuong,"Mề gà, Gừng, Hành tím băm, Tỏi băm, Ớt băm",dish4185,Mực trứng nướng muối ớt,mon nuong,"Mực trứng, Hành tím băm, Tỏi băm, Ớt băm, Ớt sa tế",1,1,2,1,1.25,4
dish3924,Mề gà nướng muối ớt,mon nuong,"Mề gà, Gừng, Hành tím băm, Tỏi băm, Ớt băm",dish4301,sườn nướng sốt dâu tây,mon nuong,"Sườn heo, Dâu tây, Tỏi băm, Hành tím băm, Mật ong",0,1,1,1,0.75,4
dish0657,Canh khổ qua (mướp đắng) thịt bằm,mon canh,"Khổ qua, Thịt bằm, Hành lá, Muối, Bột ngọt",dish0553,Canh chua bông điên điển nấu cá vồ,mon canh,"Cá vồ, Bông điên điển, Ngò gai, Chanh, Tỏi",0,1,1,1,0.75,4
dish0657,Canh khổ qua (mướp đắng) thịt bằm,mon canh,"Khổ qua, Thịt bằm, Hành lá, Muối, Bột ngọt",dish0303,Canh bầu nấu tôm,mon canh,"Bầu, Tôm, Hành tím, Hành lá, Ngò rí",0,1,1,1,0.75,4
dish0657,Canh khổ qua (mướp đắng) thịt bằm,mon canh,"Khổ qua, Thịt bằm, Hành lá, Muối, Bột ngọt",dish0236,Canh bầu thịt bò,mon canh,"Thịt bò, Bầu, Gừng, Hành lá, Tỏi",1,1,1,1,1.0,4
dish0657,Canh khổ qua (mướp đắng) thịt bằm,mon canh,"Khổ qua, Thịt bằm, Hành lá, Muối, Bột ngọt",dish0665,Canh rau dền thịt băm,mon canh,"Rau dền, Thịt băm, Hành lá, Dầu ăn, Đường",1,1,1,1,1.0,4
dish0657,Canh khổ qua (mướp đắng) thịt bằm,mon canh,"Khổ qua, Thịt bằm, Hành lá, Muối, Bột ngọt",dish0020,Gà ác hầm đậu đen,mon canh,"Gà ác, Đậu đen, Nấm hương",0,1,1,1,0.75,4
dish0657,Canh khổ qua (mướp đắng) thịt bằm,mon canh,"Khổ qua, Thịt bằm, Hành lá, Muối, Bột ngọt",dish0609,Canh bí đỏ nấu sườn heo,mon canh,"Sườn heo, Bí đỏ, Hành lá, Hành tím, Dầu ăn",0,1,1,1,0.75,4
dish0657,Canh khổ qua (mướp đắng) thịt bằm,mon canh,"Khổ qua, Thịt bằm, Hành lá, Muối, Bột ngọt",dish0295,Canh rau má thịt băm,mon canh,"Rau má, Thịt heo xay, Hành lá, Dầu ăn, Muối",1,1,1,1,1.0,4
dish0657,Canh khổ qua (mướp đắng) thịt bằm,mon canh,"Khổ qua, Thịt bằm, Hành lá, Muối, Bột ngọt",dish0806,Canh sườn hầm hạt sen,mon canh,"Sườn non, Hạt sen tươi, Cà rốt, Bông cải xanh",0,1,1,0,0.5,4
dish5684,Lươn kho nghệ,mon kho,"Lươn, Nghệ tươi, Tỏi, Hành, Nước mắm",dish5619,Thỏ nấu giả cầy miền Bắc,mon kho,"Thỏ, Riềng tươi, Nghệ tươi, Cơm mẻ, Mắm tôm",1,1,1,1,1.0,4
dish5684,Lươn kho nghệ,mon kho,"Lươn, Nghệ tươi, Tỏi, Hành, Nước mắm",dish5665,Cá hú kho nghệ,mon kho,"Cá hú, Nghệ tươi, Gừng, Hành lá, Hành tím",1,2,1,1,1.25,4
dish5684,Lươn kho nghệ,mon kho,"Lươn, Nghệ tươi, Tỏi, Hành, Nước mắm",dish5978,Thịt cừu hầm đậu trắng sốt cà chua,mon kho,"Thịt hoặc xương cừu, Đậu trắng, Hành tây, Bột nêm gà, Muối",0,1,1,1,0.75,4
dish5684,Lươn kho nghệ,mon kho,"Lươn, Nghệ tươi, Tỏi, Hành, Nước mắm",dish5815,Cá lăng om dưa chua,mon kho,"Đầu cá lăng, Dưa cải muối chua, Dứa, Cà chua, Cà rốt",0,1,1,1,0.75,4
dish5684,Lươn kho nghệ,mon kho,"Lươn, Nghệ tươi, Tỏi, Hành, Nước mắm",dish5924,Cá mắm kho,mon kho,"Cá lượng võ, Mật mía, Dầu ăn, Nước màu, Vỏ quýt",0,1,1,1,0.75,4
dish5684,Lươn kho nghệ,mon kho,"Lươn, Nghệ tươi, Tỏi, Hành, Nước mắm",dish5804,Giò heo giả cầy (công thức được chia sẻ từ người dùng),mon kho,"Giò heo, Củ riềng, Ngò gai, Nước dừa tươi, Rau ăn kèm",0,1,1,1,0.75,4
dish5684,Lươn kho nghệ,mon kho,"Lươn, Nghệ tươi, Tỏi, Hành, Nước mắm",dish5576,Thịt kho keo,mon kho,"Thịt ba chỉ heo, Tỏi, Hành tím, Nước mắm, Đường/ tiêu",1,1,2,1,1.25,4
dish5684,Lươn kho nghệ,mon kho,"Lươn, Nghệ tươi, Tỏi, Hành, Nước mắm",dish5635,Mực muối rim mặn ngọt,mon kho,"Mực muối, Tỏi, Hành tím, Ớt, Dầu ăn",1,1,1,1,1.0,4
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish6778,Ức vịt áp chảo sốt cam,mon chien,"Ức vịt, Bột thịt bò, Rượu vang đỏ, Bơ lạt, Tỏi băm",0,1,1,0,0.5,4
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish7461,Thịt chiên giòn Hàn Quốc Tangsuyuk,mon chien,"Thịt dăm heo, Bột khoai tây, Hành tây, Cà rốt, Táo",0,1,1,1,0.75,4
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish6652,Gà sốt chua ngọt,mon chien,"Phi lê gà, Hành tây, Trứng gà, Cà chua, Dầu hào",1,1,1,1,1.0,4
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish7181,Chôm chôm chiên giòn,mon chien,"Thịt heo, Chôm chôm, Bột mì, Hành tím, Tỏi",0,1,1,1,0.75,4
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish7004,Nước chấm bánh xèo,mon chien,"Nước mắm, Nước dừa tươi, Nước cốt chanh, Ớt băm, Tỏi băm",0,1,1,1,0.75,4
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish7048,Tôm chiên bột mì,mon chien,"Tôm tươi, Bột mì, Bột bắp, Trứng gà, Dầu ăn",0,1,1,1,0.75,4
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish6547,Cơm cháy mỡ hành từ cơm nguội,mon chien,"Cơm nguội, Hành lá cắt nhỏ",0,1,1,1,0.75,4
dish7484,Trứng rồng,mon chien,"Ớt chuông xanh, Ớt chuông đỏ, Hành tây, Đậu hũ trắng, Trứng gà",dish7318,Trứng chiên cải bó xôi,mon chien,"Trứng gà, Cải bó xôi, Hành tây, Dầu ô liu, Muối",1,1,1,1,1.0,4
dish4691,Củ cải muối xào thịt,mon xao,"Củ cải muối, Thịt heo, Sả, Tỏi, Ớt",dish5241,Đậu ván xào thịt heo,mon xao,"Đậu ván, Thịt heo, Hành lá, Ớt, Dầu ăn",1,1,1,1,1.0,4
dish4691,Củ cải muối xào thịt,mon xao,"Củ cải muối, Thịt heo, Sả, Tỏi, Ớt",dish4981,Bí đao xào thịt heo,mon xao,"Bí đao, Thịt heo, Ngò rí, Hành lá, Tỏi",1,1,1,1,1.0,4
dish4691,Củ cải muối xào thịt,mon xao,"Củ cải muối, Thịt heo, Sả, Tỏi, Ớt",dish4556,Chuối xào dừa,mon xao,"Chuối sứ, Nước cốt dừa, Bột khoai, Bột báng, Hành lá",0,1,1,0,0.5,4
dish4691,Củ cải muối xào thịt,mon xao,"Củ cải muối, Thịt heo, Sả, Tỏi, Ớt",dish5220,Thịt heo xào đậu đũa,mon xao,"Đậu đũa, Thịt heo, Hành lá, Nước mắm, Dầu ăn",1,1,1,1,1.0,4
dish4691,Củ cải muối xào thịt,mon xao,"Củ cải muối, Thịt heo, Sả, Tỏi, Ớt",dish5124,Bắp cải xào thịt heo,mon xao,"Thịt heo, Bắp cải, Tỏi, Hành lá, Dầu hào",1,1,1,1,1.0,4
dish4691,Củ cải muối xào thịt,mon xao,"Củ cải muối, Thịt heo, Sả, Tỏi, Ớt",dish4757,Măng chua xào thịt heo,mon xao,"Măng chua, Thịt heo, Tỏi, Dầu ăn, Đường",1,1,2,1,1.25,4
dish4691,Củ cải muối xào thịt,mon xao,"Củ cải muối, Thịt heo, Sả, Tỏi, Ớt",dish4760,Phở trộn thịt băm,mon xao,"Phở, Thịt băm, Nước dùng gà, Bột năng pha loãng, Dầu ăn",0,1,1,1,0.75,4
dish4691,Củ cải muối xào thịt,mon xao,"Củ cải muối, Thịt heo, Sả, Tỏi, Ớt",dish5404,Cà tím sốt thịt bằm,mon xao,"Thịt heo bằm, Cà tím, Tỏi băm, Gừng băm, Hành lá",1,1,1,1,1.0,4
dish10328,Bơ hạnh nhân,mon trang mieng,"Hạnh nhân, Muối, Mật ong",dish10442,Thạch dưa lưới,mon trang mieng,"Dưa lưới, Bột rau câu dẻo, Đường",0,1,1,1,0.75,4
dish10328,Bơ hạnh nhân,mon trang mieng,"Hạnh nhân, Muối, Mật ong",dish10316,Cách làm chè bột lọc nhân đậu phộng (lạc),mon trang mieng,"Bột năng, Đậu phộng, Nước cốt dừa, Đường, Nước dừa",0,1,1,0,0.5,4
dish10328,Bơ hạnh nhân,mon trang mieng,"Hạnh nhân, Muối, Mật ong",dish10331,Honey jelly,mon trang mieng,"Mật ong, Nước, Bột rau câu",1,2,1,1,1.25,4
dish10328,Bơ hạnh nhân,mon trang mieng,"Hạnh nhân, Muối, Mật ong",dish10478,Mứt mơ ngào đường,mon trang mieng,"Quả mơ, Gừng, Nước cốt chanh, Nước lạnh, Đường nâu",0,1,1,0,0.5,4
dish10328,Bơ hạnh nhân,mon trang mieng,"Hạnh nhân, Muối, Mật ong",dish10416,Chuối đốt rượu hương cam,mon trang mieng,"Chuối chín, Cam, Chanh, Bơ lạt, Rượu Brandy",0,1,1,0,0.5,4
dish10328,Bơ hạnh nhân,mon trang mieng,"Hạnh nhân, Muối, Mật ong",dish10497,Panna cotta kiwi,mon trang mieng,"Kiwi, Kem sữa tươi, Sữa chua, Đường cát, Gelatine",0,1,1,0,0.5,4
dish10328,Bơ hạnh nhân,mon trang mieng,"Hạnh nhân, Muối, Mật ong",dish10489,Chè đậu xanh nha đam,mon trang mieng,"Đậu xanh, Nha đam, Đường, Muối",0,1,1,1,0.75,4
dish10328,Bơ hạnh nhân,mon trang mieng,"Hạnh nhân, Muối, Mật ong",dish10393,Sữa chua thạch lá nếp lá cẩm,mon trang mieng,"Sữa chua, Sữa đặc, Bột agar, Bột bắp, Lá nếp",0,1,1,0,0.5,4
dish3513,Hủ tiếu Nam Vang chay,mon nuoc,"Sợi hủ tiếu, Nấm hương tươi, Hành boa rô, Cà rốt, Sắn",dish3456,Bún Thái chay,mon nuoc,"Tàu hủ chiên, Bún tươi, Cà chua, Thơm, Nấm rơm",1,1,1,1,1.0,4
dish3513,Hủ tiếu Nam Vang chay,mon nuoc,"Sợi hủ tiếu, Nấm hương tươi, Hành boa rô, Cà rốt, Sắn",dish3519,Bánh lọt mặn giò heo,mon nuoc,"Giò heo, Bánh lọt bột gạo, Củ cải trắng, Nấm rơm, Củ cải muối",0,1,1,1,0.75,4
dish3513,Hủ tiếu Nam Vang chay,mon nuoc,"Sợi hủ tiếu, Nấm hương tươi, Hành boa rô, Cà rốt, Sắn",dish3199,Hủ tiếu gà,mon nuoc,"Hủ tiếu khô, Gà, Cà rốt, Củ cải trắng, Củ cải muối",1,1,1,1,1.0,4
dish3513,Hủ tiếu Nam Vang chay,mon nuoc,"Sợi hủ tiếu, Nấm hương tươi, Hành boa rô, Cà rốt, Sắn",dish3416,Bánh canh tôm thịt nước cốt dừa,mon nuoc,"Bánh canh bột gạo, Tôm tươi, Thịt heo bằm, Dừa nạo",0,1,1,1,0.75,4
dish3513,Hủ tiếu Nam Vang chay,mon nuoc,"Sợi hủ tiếu, Nấm hương tươi, Hành boa rô, Cà rốt, Sắn",dish3384,Phở chay bò lát,mon nuoc,"Bánh phở tươi, Bò lát chay, Tàu hũ ki cây, Tàu hũ ki lá, Đậu hũ",1,1,1,1,1.0,4
dish3513,Hủ tiếu Nam Vang chay,mon nuoc,"Sợi hủ tiếu, Nấm hương tươi, Hành boa rô, Cà rốt, Sắn",dish3147,Nấm lộc nhung,mon nuoc,"Nấm lộc nhung, Mì gói, Rau cải, Hành tím, Ớt",0,1,1,1,0.75,4
dish3513,Hủ tiếu Nam Vang chay,mon nuoc,"Sợi hủ tiếu, Nấm hương tươi, Hành boa rô, Cà rốt, Sắn",dish3379,Hủ tiếu lòng,mon nuoc,"Lòng non heo, Bao tử heo, Gan heo, Tim heo, Xương ống heo",0,1,1,0,0.5,4
dish3513,Hủ tiếu Nam Vang chay,mon nuoc,"Sợi hủ tiếu, Nấm hương tươi, Hành boa rô, Cà rốt, Sắn",dish3266,Bún cá cờ,mon nuoc,"Cá cờ, Cải xà lách, Rau sống, Hành lá, Cà chua",0,1,1,0,0.5,4
dish5659,Cá lăng kho tiêu,mon kho,"Cá lăng, Mỡ heo, Tiêu xanh, Tỏi, Hành tím",dish5748,Cá hồi kho nước tương,mon kho,"Cá hồi, Măng tây, Ớt hiểm, Ớt sừng, Đầu hành",0,1,1,1,0.75,4
dish5659,Cá lăng kho tiêu,mon kho,"Cá lăng, Mỡ heo, Tiêu xanh, Tỏi, Hành tím",dish5687,Cá diêu hồng kho dưa cải chua,mon kho,"Cá điêu hồng, Dưa cải chua, Hành tím, Tỏi, Hành lá",1,1,1,1,1.0,4
dish5659,Cá lăng kho tiêu,mon kho,"Cá lăng, Mỡ heo, Tiêu xanh, Tỏi, Hành tím",dish6273,Cá rô kho tộ,mon kho,"Cá rô, Thịt ba chỉ, Hành lá, Tỏi, Hành tím",1,1,2,1,1.25,4
dish5659,Cá lăng kho tiêu,mon kho,"Cá lăng, Mỡ heo, Tiêu xanh, Tỏi, Hành tím",dish5621,Giò heo giả cầy miền Tây,mon kho,"Giò heo, Sả cây, Tỏi/ớt/hành tím, Nước cốt dừa dão, Nước cốt dừa",1,1,1,1,1.0,4
dish5659,Cá lăng kho tiêu,mon kho,"Cá lăng, Mỡ heo, Tiêu xanh, Tỏi, Hành tím",dish5918,Cá bạc má kho lạt,mon kho,"Cá bạc má, Tiêu xanh, Ớt tươi, Hành lá, Hành tím",1,1,1,1,1.0,4
dish5659,Cá lăng kho tiêu,mon kho,"Cá lăng, Mỡ heo, Tiêu xanh, Tỏi, Hành tím",dish6247,Thịt kho trứng không cần nước dừa,mon kho,"Thịt heo, Trứng gà, Ớt, Chanh, Hành lá",1,1,1,1,1.0,4
dish5659,Cá lăng kho tiêu,mon kho,"Cá lăng, Mỡ heo, Tiêu xanh, Tỏi, Hành tím",dish6217,Tàu hũ ky tươi rim cay sả ớt,mon kho,"Tàu hũ ky tươi, Sả, Ớt, Dầu ăn, Tương cà",0,1,1,1,0.75,4
dish5659,Cá lăng kho tiêu,mon kho,"Cá lăng, Mỡ heo, Tiêu xanh, Tỏi, Hành tím",dish6297,Thịt kho tiêu xanh,mon kho,"Thịt ba chỉ, Tiêu xanh, Hành tím, Ớt, Nước mắm",1,2,2,1,1.5,4
dish3542,Kem yến mạch,mon kem,"Yến mạch cán dẹt, Chà là khô, Hạnh nhân, Sữa tươi không đường",dish3655,Kem mè đen,mon kem,"Mè đen, Sữa tươi không đường, Sữa đặc, Sữa chua, Muối",1,1,1,1,1.0,4
dish3542,Kem yến mạch,mon kem,"Yến mạch cán dẹt, Chà là khô, Hạnh nhân, Sữa tươi không đường",dish3577,Kem từ sữa bột,mon kem,"Sữa bột, Sữa tươi không đường, Đường, Bột bắp, Tinh chất vani",1,1,1,1,1.0,4
dish3542,Kem yến mạch,mon kem,"Yến mạch cán dẹt, Chà là khô, Hạnh nhân, Sữa tươi không đường",dish3626,Kem cốm que,mon kem,"Cốm dẹp, Whipping cream, Sữa tươi không đường, Trứng gà, Vani",1,1,1,1,1.0,4
dish3542,Kem yến mạch,mon kem,"Yến mạch cán dẹt, Chà là khô, Hạnh nhân, Sữa tươi không đường",dish3690,Kem bạc hà,mon kem,"Siro bạc hà, Sữa tươi không đường, Bột whipping cream",1,1,1,0,0.75,4
dish3542,Kem yến mạch,mon kem,"Yến mạch cán dẹt, Chà là khô, Hạnh nhân, Sữa tươi không đường",dish3660,Kem bí đỏ,mon kem,"Bí đỏ, Nước cốt dừa, Sữa đặc, Lòng đỏ trứng gà, Bột khoai tây",0,1,1,0,0.5,4
dish3542,Kem yến mạch,mon kem,"Yến mạch cán dẹt, Chà là khô, Hạnh nhân, Sữa tươi không đường",dish3575,Kem sữa tươi,mon kem,"Sữa tươi không đường, Sữa bột, Bột bắp, Chiết xuất vani, Đường",1,1,1,1,1.0,4
dish3542,Kem yến mạch,mon kem,"Yến mạch cán dẹt, Chà là khô, Hạnh nhân, Sữa tươi không đường",dish3564,Kem mít bằng máy xay sinh tố,mon kem,"Mít, Whipping cream, Sữa đặc, Đường",0,1,1,1,0.75,4
dish3542,Kem yến mạch,mon kem,"Yến mạch cán dẹt, Chà là khô, Hạnh nhân, Sữa tươi không đường",dish3548,Kem chuối từ bột gạo nếp,mon kem,"Chuối, Bột nếp, Sữa tươi có đường, Dầu chuối, Đường/ muối",0,1,1,1,0.75,4
dish9531,Đá viên hình con nhện,ngay le tet,"Nhện nhựa, Nước",dish9434,Tai heo ngâm chua ngọt chay,ngay le tet,"Bột rau câu dẻo, Bột rau câu giòn, Rau câu sợi, Nấm mèo trắng khô, Giấm chua",0,1,0,0,0.25,4
dish9531,Đá viên hình con nhện,ngay le tet,"Nhện nhựa, Nước",dish9379,Gân kiệu,ngay le tet,"Gân bò, Củ kiệu Huế, Giấm, Đường, Muối",0,1,0,0,0.25,4
dish9531,Đá viên hình con nhện,ngay le tet,"Nhện nhựa, Nước",dish9374,Tai heo ủ muối,ngay le tet,"Tai heo, Gia vị làm gà ủ muối, Sả, Lá chanh, Đường",0,1,0,0,0.25,4
dish9531,Đá viên hình con nhện,ngay le tet,"Nhện nhựa, Nước",dish9500,Thạch rau câu hình cá chép,ngay le tet,"Bột rau câu dẻo, Đường, Màu thực phẩm đỏ - vàng, Nho khô, Nước",0,2,1,1,1.0,4
dish9531,Đá viên hình con nhện,ngay le tet,"Nhện nhựa, Nước",dish9378,Chả lạnh,ngay le tet,"Thịt nạc heo, Da heo, Nấm mèo khô, Giấm/muối, Gừng",0,1,0,0,0.25,4
