dish_id,dish_name,category,core_ingredients,candidate_id,candidate_name,score_qwen2_5_7b,score_llama3_1_8b,score_gemma2_9b,score_mistral_7b,score_mean,n_models
dish5396,Su hào xào cà rốt,mon xao,Su hào,ingre01419,cà rốt,2,1,2,2,1.75,4
dish5396,Su hào xào cà rốt,mon xao,Su hào,ingre02124,dầu ăn,2,1,2,2,1.75,4
dish7656,Ngao 2 cồi hấp sả,mon hap,Ngao 2 cồi,ingre03818,muối/ đường,1,1,1,2,1.25,4
dish7656,Ngao 2 cồi hấp sả,mon hap,Ngao 2 cồi,ingre01079,chanh,1,2,1,1,1.25,4
dish7656,Ngao 2 cồi hấp sả,mon hap,Ngao 2 cồi,ingre03370,lá chanh,2,2,2,1,1.75,4
dish7656,Ngao 2 cồi hấp sả,mon hap,Ngao 2 cồi,ingre05900,sả,2,2,2,2,2.0,4
dish7656,Ngao 2 cồi hấp sả,mon hap,Ngao 2 cồi,ingre07977,ớt bột,1,1,0,1,0.75,4
dish7656,Ngao 2 cồi hấp sả,mon hap,Ngao 2 cồi,ingre07966,ớt,1,1,1,1,1.0,4
dish4424,Tôm xào trứng,mon xao,Tôm,ingre02995,hạt nêm,2,1,2,2,1.75,4
dish4424,Tôm xào trứng,mon xao,Tôm,ingre02673,hành lá,2,2,2,2,2.0,4
dish4424,Tôm xào trứng,mon xao,Tôm,ingre06823,trứng gà,2,2,2,2,2.0,4
dish4424,Tôm xào trứng,mon xao,Tôm,ingre04694,nước mắm,2,2,2,2,2.0,4
dish4424,Tôm xào trứng,mon xao,Tôm,ingre02124,dầu ăn,1,1,2,2,1.5,4
dish1691,Bánh kem tặng thầy cô,mon banh,Whipping cream,ingre05711,siro socola,2,2,1,0,1.25,4
dish1691,Bánh kem tặng thầy cô,mon banh,Whipping cream,ingre03865,màu thực phẩm,0,0,1,0,0.25,4
dish1691,Bánh kem tặng thầy cô,mon banh,Whipping cream,ingre00528,bột bánh bông lan socola,0,2,1,0,0.75,4
dish1691,Bánh kem tặng thầy cô,mon banh,Whipping cream,ingre02124,dầu ăn,0,0,0,0,0.0,4
dish1691,Bánh kem tặng thầy cô,mon banh,Whipping cream,ingre05737,socola chip,2,2,1,0,1.25,4
dish1691,Bánh kem tặng thầy cô,mon banh,Whipping cream,ingre06592,tinh chất vani,2,2,2,2,2.0,4
dish4489,Da bò xào sả ớt,mon xao,"Da bò luộc sẵn, Sả",ingre05321,rau ngò,1,1,2,1,1.25,4
dish4489,Da bò xào sả ớt,mon xao,"Da bò luộc sẵn, Sả",ingre08078,ớt tươi,2,2,2,2,2.0,4
dish4489,Da bò xào sả ớt,mon xao,"Da bò luộc sẵn, Sả",ingre02995,hạt nêm,2,1,1,1,1.25,4
dish4489,Da bò xào sả ớt,mon xao,"Da bò luộc sẵn, Sả",ingre04694,nước mắm,2,2,2,2,2.0,4
dish4489,Da bò xào sả ớt,mon xao,"Da bò luộc sẵn, Sả",ingre02741,hành tây,0,1,1,1,0.75,4
dish4489,Da bò xào sả ớt,mon xao,"Da bò luộc sẵn, Sả",ingre02093,dầu màu điều,1,1,0,2,1.0,4
dish4489,Da bò xào sả ớt,mon xao,"Da bò luộc sẵn, Sả",ingre03746,muối,1,1,1,2,1.25,4
dish4489,Da bò xào sả ớt,mon xao,"Da bò luộc sẵn, Sả",ingre07583,đường,0,1,1,1,0.75,4
dish4489,Da bò xào sả ớt,mon xao,"Da bò luộc sẵn, Sả",ingre06612,tiêu,2,2,1,1,1.5,4
dish4489,Da bò xào sả ớt,mon xao,"Da bò luộc sẵn, Sả",ingre07063,tỏi,1,1,2,2,1.5,4
dish4328,Vịt quay da giòn nhồi nhân thập cẩm,mon nuong,"Vịt, Thịt nạc gà, Thịt ba chỉ heo, Gan gà",ingre04124,mật ong,2,1,1,1,1.25,4
dish4328,Vịt quay da giòn nhồi nhân thập cẩm,mon nuong,"Vịt, Thịt nạc gà, Thịt ba chỉ heo, Gan gà",ingre04343,ngò rí,1,2,2,1,1.5,4
dish4328,Vịt quay da giòn nhồi nhân thập cẩm,mon nuong,"Vịt, Thịt nạc gà, Thịt ba chỉ heo, Gan gà",ingre00367,bơ,0,0,0,2,0.5,4
dish4328,Vịt quay da giòn nhồi nhân thập cẩm,mon nuong,"Vịt, Thịt nạc gà, Thịt ba chỉ heo, Gan gà",ingre00100,bánh mì,0,1,0,0,0.25,4
dish4328,Vịt quay da giòn nhồi nhân thập cẩm,mon nuong,"Vịt, Thịt nạc gà, Thịt ba chỉ heo, Gan gà",ingre05118,phô mai tươi,0,1,0,1,0.5,4
dish4328,Vịt quay da giòn nhồi nhân thập cẩm,mon nuong,"Vịt, Thịt nạc gà, Thịt ba chỉ heo, Gan gà",ingre02741,hành tây,1,1,1,1,1.0,4
dish4328,Vịt quay da giòn nhồi nhân thập cẩm,mon nuong,"Vịt, Thịt nạc gà, Thịt ba chỉ heo, Gan gà",ingre02934,hạt dẻ,0,1,1,0,0.5,4
dish4328,Vịt quay da giòn nhồi nhân thập cẩm,mon nuong,"Vịt, Thịt nạc gà, Thịt ba chỉ heo, Gan gà",ingre06144,sữa tươi,0,0,0,0,0.0,4
dish4328,Vịt quay da giòn nhồi nhân thập cẩm,mon nuong,"Vịt, Thịt nạc gà, Thịt ba chỉ heo, Gan gà",ingre02768,hành tím,1,1,2,2,1.5,4
dish4328,Vịt quay da giòn nhồi nhân thập cẩm,mon nuong,"Vịt, Thịt nạc gà, Thịt ba chỉ heo, Gan gà",ingre04945,nấm mỡ,2,1,1,2,1.5,4
dish2320,Bánh donut nhân kem trứng trà xanh,mon banh,Sữa tươi,ingre00367,bơ,1,1,1,2,1.25,4
dish2320,Bánh donut nhân kem trứng trà xanh,mon banh,Sữa tươi,ingre03584,lòng đỏ trứng gà,2,2,2,1,1.75,4
dish2320,Bánh donut nhân kem trứng trà xanh,mon banh,Sữa tươi,ingre03687,men nở instant,1,1,1,0,0.75,4
dish2320,Bánh donut nhân kem trứng trà xanh,mon banh,Sữa tươi,ingre04124,mật ong,1,1,1,1,1.0,4
dish2320,Bánh donut nhân kem trứng trà xanh,mon banh,Sữa tươi,ingre03746,muối,1,0,0,1,0.5,4
dish2320,Bánh donut nhân kem trứng trà xanh,mon banh,Sữa tươi,ingre00736,bột matcha,2,2,2,1,1.75,4
dish2320,Bánh donut nhân kem trứng trà xanh,mon banh,Sữa tươi,ingre07313,whipping cream,2,2,2,1,1.75,4
dish2320,Bánh donut nhân kem trứng trà xanh,mon banh,Sữa tươi,ingre06592,tinh chất vani,2,1,1,2,1.5,4
dish2320,Bánh donut nhân kem trứng trà xanh,mon banh,Sữa tươi,ingre00783,bột mì số 8,1,1,2,2,1.5,4
dish2320,Bánh donut nhân kem trứng trà xanh,mon banh,Sữa tươi,ingre07583,đường,2,2,2,2,2.0,4
dish8009,Gỏi khổ qua tôm thịt,mon goi - salad,"Khổ qua Nhật, Thịt heo, Tôm khô, Hành tây",ingre03746,muối,0,1,2,2,1.25,4
dish8009,Gỏi khổ qua tôm thịt,mon goi - salad,"Khổ qua Nhật, Thịt heo, Tôm khô, Hành tây",ingre07792,đậu phộng rang bóc vỏ,1,2,2,1,1.5,4
dish8009,Gỏi khổ qua tôm thịt,mon goi - salad,"Khổ qua Nhật, Thịt heo, Tôm khô, Hành tây",ingre01419,cà rốt,1,1,1,1,1.0,4
dish8009,Gỏi khổ qua tôm thịt,mon goi - salad,"Khổ qua Nhật, Thịt heo, Tôm khô, Hành tây",ingre02995,hạt nêm,1,1,2,2,1.5,4
dish8009,Gỏi khổ qua tôm thịt,mon goi - salad,"Khổ qua Nhật, Thịt heo, Tôm khô, Hành tây",ingre00819,bột ngọt,1,1,0,1,0.75,4
dish8009,Gỏi khổ qua tôm thịt,mon goi - salad,"Khổ qua Nhật, Thịt heo, Tôm khô, Hành tây",ingre02124,dầu ăn,1,1,2,2,1.5,4
dish8009,Gỏi khổ qua tôm thịt,mon goi - salad,"Khổ qua Nhật, Thịt heo, Tôm khô, Hành tây",ingre05385,rau thơm,2,2,2,2,2.0,4
dish8009,Gỏi khổ qua tôm thịt,mon goi - salad,"Khổ qua Nhật, Thịt heo, Tôm khô, Hành tây",ingre08097,ớt đỏ,1,1,2,2,1.5,4
dish8009,Gỏi khổ qua tôm thịt,mon goi - salad,"Khổ qua Nhật, Thịt heo, Tôm khô, Hành tây",ingre02377,giấm ăn,1,2,2,1,1.5,4
dish8009,Gỏi khổ qua tôm thịt,mon goi - salad,"Khổ qua Nhật, Thịt heo, Tôm khô, Hành tây",ingre01079,chanh,2,2,2,2,2.0,4
dish3154,Bánh canh phồng tôm,mon nuoc,"Bánh phồng tôm, Tôm tươi, Mực, Thịt nghêu, Cá biển phi lê",ingre02995,hạt nêm,1,1,2,1,1.25,4
dish3154,Bánh canh phồng tôm,mon nuoc,"Bánh phồng tôm, Tôm tươi, Mực, Thịt nghêu, Cá biển phi lê",ingre06941,tôm khô,0,1,2,1,1.0,4
dish3154,Bánh canh phồng tôm,mon nuoc,"Bánh phồng tôm, Tôm tươi, Mực, Thịt nghêu, Cá biển phi lê",ingre02673,hành lá,2,2,2,2,2.0,4
dish3154,Bánh canh phồng tôm,mon nuoc,"Bánh phồng tôm, Tôm tươi, Mực, Thịt nghêu, Cá biển phi lê",ingre06562,tinh bột bắp,0,1,0,1,0.5,4
dish3154,Bánh canh phồng tôm,mon nuoc,"Bánh phồng tôm, Tôm tươi, Mực, Thịt nghêu, Cá biển phi lê",ingre03065,hạt điều màu,1,1,0,1,0.75,4
dish3154,Bánh canh phồng tôm,mon nuoc,"Bánh phồng tôm, Tôm tươi, Mực, Thịt nghêu, Cá biển phi lê",ingre02124,dầu ăn,0,1,2,2,1.25,4
dish3154,Bánh canh phồng tôm,mon nuoc,"Bánh phồng tôm, Tôm tươi, Mực, Thịt nghêu, Cá biển phi lê",ingre05420,rau ăn kèm,2,1,2,1,1.5,4
dish3154,Bánh canh phồng tôm,mon nuoc,"Bánh phồng tôm, Tôm tươi, Mực, Thịt nghêu, Cá biển phi lê",ingre02806,hành tím/ tỏi,2,2,2,2,2.0,4
dish3154,Bánh canh phồng tôm,mon nuoc,"Bánh phồng tôm, Tôm tươi, Mực, Thịt nghêu, Cá biển phi lê",ingre06801,trứng,1,1,1,2,1.25,4
dish3154,Bánh canh phồng tôm,mon nuoc,"Bánh phồng tôm, Tôm tươi, Mực, Thịt nghêu, Cá biển phi lê",ingre03746,muối,0,2,2,2,1.5,4
dish8394,Bạch tuộc lắc,mon goi - salad,"Bạch tuộc, Cóc non",ingre04329,ngò gai,2,2,1,2,1.75,4
dish8394,Bạch tuộc lắc,mon goi - salad,"Bạch tuộc, Cóc non",ingre03556,lá ổi,2,2,0,2,1.5,4
dish8394,Bạch tuộc lắc,mon goi - salad,"Bạch tuộc, Cóc non",ingre02020,dưa leo,1,1,1,1,1.0,4
dish8394,Bạch tuộc lắc,mon goi - salad,"Bạch tuộc, Cóc non",ingre07977,ớt bột,2,2,1,2,1.75,4
dish8394,Bạch tuộc lắc,mon goi - salad,"Bạch tuộc, Cóc non",ingre06921,tép sấy,1,2,1,1,1.25,4
dish8394,Bạch tuộc lắc,mon goi - salad,"Bạch tuộc, Cóc non",ingre02768,hành tím,1,1,1,2,1.25,4
dish8394,Bạch tuộc lắc,mon goi - salad,"Bạch tuộc, Cóc non",ingre02485,gừng,1,2,2,2,1.75,4
dish8192,Salad gà xé phay,mon goi - salad,"Ức gà, Giá đỗ, Hành tây",ingre02768,hành tím,2,1,2,2,1.75,4
dish8192,Salad gà xé phay,mon goi - salad,"Ức gà, Giá đỗ, Hành tây",ingre01419,cà rốt,1,1,1,1,1.0,4
dish8192,Salad gà xé phay,mon goi - salad,"Ức gà, Giá đỗ, Hành tây",ingre05385,rau thơm,2,2,2,2,2.0,4
dish8192,Salad gà xé phay,mon goi - salad,"Ức gà, Giá đỗ, Hành tây",ingre07063,tỏi,1,2,1,2,1.5,4
dish8192,Salad gà xé phay,mon goi - salad,"Ức gà, Giá đỗ, Hành tây",ingre07680,đường/ muối,0,1,2,2,1.25,4
dish8192,Salad gà xé phay,mon goi - salad,"Ức gà, Giá đỗ, Hành tây",ingre07791,đậu phộng rang,2,2,2,1,1.75,4
dish8192,Salad gà xé phay,mon goi - salad,"Ức gà, Giá đỗ, Hành tây",ingre01015,bột ớt,1,2,1,2,1.5,4
dish8192,Salad gà xé phay,mon goi - salad,"Ức gà, Giá đỗ, Hành tây",ingre05900,sả,1,2,1,2,1.5,4
dish8192,Salad gà xé phay,mon goi - salad,"Ức gà, Giá đỗ, Hành tây",ingre04694,nước mắm,1,2,2,2,1.75,4
dish8192,Salad gà xé phay,mon goi - salad,"Ức gà, Giá đỗ, Hành tây",ingre01079,chanh,2,2,2,2,2.0,4
dish7806,Lẩu vịt măng cay,mon lau,"Vịt, Măng chua, Sả, Đậu hũ non",ingre04057,mùi tàu,0,1,1,0,0.5,4
dish7806,Lẩu vịt măng cay,mon lau,"Vịt, Măng chua, Sả, Đậu hũ non",ingre08078,ớt tươi,2,2,2,2,2.0,4
dish7806,Lẩu vịt măng cay,mon lau,"Vịt, Măng chua, Sả, Đậu hũ non",ingre02162,dừa,1,1,0,1,0.75,4
dish7806,Lẩu vịt măng cay,mon lau,"Vịt, Măng chua, Sả, Đậu hũ non",ingre02124,dầu ăn,0,1,2,2,1.25,4
dish7806,Lẩu vịt măng cay,mon lau,"Vịt, Măng chua, Sả, Đậu hũ non",ingre04694,nước mắm,1,2,2,2,1.75,4
dish7806,Lẩu vịt măng cay,mon lau,"Vịt, Măng chua, Sả, Đậu hũ non",ingre00338,bún,1,1,2,1,1.25,4
dish7806,Lẩu vịt măng cay,mon lau,"Vịt, Măng chua, Sả, Đậu hũ non",ingre00804,bột nghệ,2,2,1,1,1.5,4
dish7806,Lẩu vịt măng cay,mon lau,"Vịt, Măng chua, Sả, Đậu hũ non",ingre02485,gừng,2,1,2,2,1.75,4
dish7806,Lẩu vịt măng cay,mon lau,"Vịt, Măng chua, Sả, Đậu hũ non",ingre05420,rau ăn kèm,2,1,2,1,1.5,4
dish7806,Lẩu vịt măng cay,mon lau,"Vịt, Măng chua, Sả, Đậu hũ non",ingre03208,khoai môn,1,1,1,1,1.0,4
dish0848,Bánh trung thu cốm dừa,mon banh,"Cốm khô, Dừa tươi bào sợi",ingre02872,hương cốm,2,2,2,2,2.0,4
dish0848,Bánh trung thu cốm dừa,mon banh,"Cốm khô, Dừa tươi bào sợi",ingre00791,bột mì đa dụng,0,1,0,1,0.5,4
dish0848,Bánh trung thu cốm dừa,mon banh,"Cốm khô, Dừa tươi bào sợi",ingre04554,nước cốt dừa,2,2,2,2,2.0,4
dish0848,Bánh trung thu cốm dừa,mon banh,"Cốm khô, Dừa tươi bào sợi",ingre04490,nước,1,1,1,2,1.25,4
dish0848,Bánh trung thu cốm dừa,mon banh,"Cốm khô, Dừa tươi bào sợi",ingre04626,nước dừa tươi,2,2,2,2,2.0,4
dish0848,Bánh trung thu cốm dừa,mon banh,"Cốm khô, Dừa tươi bào sợi",ingre03584,lòng đỏ trứng gà,1,1,1,2,1.25,4
dish0848,Bánh trung thu cốm dừa,mon banh,"Cốm khô, Dừa tươi bào sợi",ingre00416,bơ đậu phộng,1,1,1,2,1.25,4
dish0848,Bánh trung thu cốm dừa,mon banh,"Cốm khô, Dừa tươi bào sợi",ingre04865,nước đường làm bánh nướng,1,2,1,2,1.5,4
dish0848,Bánh trung thu cốm dừa,mon banh,"Cốm khô, Dừa tươi bào sợi",ingre05543,rượu mai quế lộ,1,1,1,0,0.75,4
dish0848,Bánh trung thu cốm dừa,mon banh,"Cốm khô, Dừa tươi bào sợi",ingre02094,dầu mè,1,1,1,2,1.25,4
dish7305,Cơm chiên cua măng tây,mon chien,"Cua biển, Măng tây, Nấm đông cô, Hành lá",ingre00797,bột mì đa dụng số 8,0,1,0,0,0.25,4
dish7305,Cơm chiên cua măng tây,mon chien,"Cua biển, Măng tây, Nấm đông cô, Hành lá",ingre04694,nước mắm,1,2,2,2,1.75,4
dish7305,Cơm chiên cua măng tây,mon chien,"Cua biển, Măng tây, Nấm đông cô, Hành lá",ingre02124,dầu ăn,1,2,2,2,1.75,4
dish7305,Cơm chiên cua măng tây,mon chien,"Cua biển, Măng tây, Nấm đông cô, Hành lá",ingre06823,trứng gà,2,2,2,1,1.75,4
dish7305,Cơm chiên cua măng tây,mon chien,"Cua biển, Măng tây, Nấm đông cô, Hành lá",ingre02995,hạt nêm,1,1,2,1,1.25,4
dish7305,Cơm chiên cua măng tây,mon chien,"Cua biển, Măng tây, Nấm đông cô, Hành lá",ingre06644,tiêu xay,1,2,1,1,1.25,4
dish7305,Cơm chiên cua măng tây,mon chien,"Cua biển, Măng tây, Nấm đông cô, Hành lá",ingre07583,đường,0,1,1,1,0.75,4
dish7305,Cơm chiên cua măng tây,mon chien,"Cua biển, Măng tây, Nấm đông cô, Hành lá",ingre00819,bột ngọt,1,1,1,0,0.75,4
dish7305,Cơm chiên cua măng tây,mon chien,"Cua biển, Măng tây, Nấm đông cô, Hành lá",ingre01755,cơm nguội,2,1,2,2,1.75,4
dish7305,Cơm chiên cua măng tây,mon chien,"Cua biển, Măng tây, Nấm đông cô, Hành lá",ingre03746,muối,1,2,2,2,1.75,4
dish7655,Cá ồ hấp cuốn bánh tráng,mon hap,"Cá ồ, Hành tây, Đầu hành lá, Xoài sống, Dưa leo",ingre03746,muối,1,2,2,2,1.75,4
dish7655,Cá ồ hấp cuốn bánh tráng,mon hap,"Cá ồ, Hành tây, Đầu hành lá, Xoài sống, Dưa leo",ingre01079,chanh,2,2,2,2,2.0,4
dish7655,Cá ồ hấp cuốn bánh tráng,mon hap,"Cá ồ, Hành tây, Đầu hành lá, Xoài sống, Dưa leo",ingre04694,nước mắm,2,2,2,2,2.0,4
dish7655,Cá ồ hấp cuốn bánh tráng,mon hap,"Cá ồ, Hành tây, Đầu hành lá, Xoài sống, Dưa leo",ingre05420,rau ăn kèm,2,2,2,1,1.75,4
dish7655,Cá ồ hấp cuốn bánh tráng,mon hap,"Cá ồ, Hành tây, Đầu hành lá, Xoài sống, Dưa leo",ingre07583,đường,0,1,1,1,0.75,4
dish7655,Cá ồ hấp cuốn bánh tráng,mon hap,"Cá ồ, Hành tây, Đầu hành lá, Xoài sống, Dưa leo",ingre02134,dầu điều,1,2,1,2,1.5,4
dish7655,Cá ồ hấp cuốn bánh tráng,mon hap,"Cá ồ, Hành tây, Đầu hành lá, Xoài sống, Dưa leo",ingre07063,tỏi,1,2,1,2,1.5,4
dish7655,Cá ồ hấp cuốn bánh tráng,mon hap,"Cá ồ, Hành tây, Đầu hành lá, Xoài sống, Dưa leo",ingre07966,ớt,1,2,1,2,1.5,4
dish7655,Cá ồ hấp cuốn bánh tráng,mon hap,"Cá ồ, Hành tây, Đầu hành lá, Xoài sống, Dưa leo",ingre06612,tiêu,2,2,1,1,1.5,4
dish7655,Cá ồ hấp cuốn bánh tráng,mon hap,"Cá ồ, Hành tây, Đầu hành lá, Xoài sống, Dưa leo",ingre00178,bánh tráng,1,2,2,2,1.75,4
dish1803,Bánh Trung Thu cho người tiểu đường nhân hạt sen,mon banh,"Bơ đậu phộng, Hạt sen, Hạnh nhân, Lòng đỏ trứng gà, Dầu gấc",ingre00532,bột bánh dẻo,1,1,2,2,1.5,4
dish1803,Bánh Trung Thu cho người tiểu đường nhân hạt sen,mon banh,"Bơ đậu phộng, Hạt sen, Hạnh nhân, Lòng đỏ trứng gà, Dầu gấc",ingre01079,chanh,0,1,0,1,0.5,4
dish1803,Bánh Trung Thu cho người tiểu đường nhân hạt sen,mon banh,"Bơ đậu phộng, Hạt sen, Hạnh nhân, Lòng đỏ trứng gà, Dầu gấc",ingre03746,muối,0,1,1,2,1.0,4
dish1803,Bánh Trung Thu cho người tiểu đường nhân hạt sen,mon banh,"Bơ đậu phộng, Hạt sen, Hạnh nhân, Lòng đỏ trứng gà, Dầu gấc",ingre00691,bột hạnh nhân,1,2,1,2,1.5,4
dish1803,Bánh Trung Thu cho người tiểu đường nhân hạt sen,mon banh,"Bơ đậu phộng, Hạt sen, Hạnh nhân, Lòng đỏ trứng gà, Dầu gấc",ingre00564,bột bắp,1,1,1,1,1.0,4
dish1803,Bánh Trung Thu cho người tiểu đường nhân hạt sen,mon banh,"Bơ đậu phộng, Hạt sen, Hạnh nhân, Lòng đỏ trứng gà, Dầu gấc",ingre00759,bột mì,0,1,2,1,1.0,4
dish1803,Bánh Trung Thu cho người tiểu đường nhân hạt sen,mon banh,"Bơ đậu phộng, Hạt sen, Hạnh nhân, Lòng đỏ trứng gà, Dầu gấc",ingre02124,dầu ăn,0,1,1,1,0.75,4
dish1803,Bánh Trung Thu cho người tiểu đường nhân hạt sen,mon banh,"Bơ đậu phộng, Hạt sen, Hạnh nhân, Lòng đỏ trứng gà, Dầu gấc",ingre06147,sữa tươi không đường,1,1,0,2,1.0,4
dish1803,Bánh Trung Thu cho người tiểu đường nhân hạt sen,mon banh,"Bơ đậu phộng, Hạt sen, Hạnh nhân, Lòng đỏ trứng gà, Dầu gấc",ingre07664,đường ăn kiêng,1,1,0,0,0.5,4
dish6380,Cá cơm khô rim mắm đường,mon chien,Cá cơm khô,ingre06615,tiêu bột,2,2,1,1,1.5,4
dish6380,Cá cơm khô rim mắm đường,mon chien,Cá cơm khô,ingre07966,ớt,1,2,2,2,1.75,4
dish6380,Cá cơm khô rim mắm đường,mon chien,Cá cơm khô,ingre07063,tỏi,2,2,2,2,2.0,4
dish6380,Cá cơm khô rim mắm đường,mon chien,Cá cơm khô,ingre02377,giấm ăn,2,1,1,1,1.25,4
dish6380,Cá cơm khô rim mắm đường,mon chien,Cá cơm khô,ingre07583,đường,2,2,2,1,1.75,4
dish6380,Cá cơm khô rim mắm đường,mon chien,Cá cơm khô,ingre02124,dầu ăn,1,1,2,2,1.5,4
dish6380,Cá cơm khô rim mắm đường,mon chien,Cá cơm khô,ingre04694,nước mắm,2,2,2,2,2.0,4
dish6380,Cá cơm khô rim mắm đường,mon chien,Cá cơm khô,ingre01079,chanh,2,1,1,1,1.25,4
dish6380,Cá cơm khô rim mắm đường,mon chien,Cá cơm khô,ingre00598,bột chiên giòn,0,1,1,1,0.75,4
dish6380,Cá cơm khô rim mắm đường,mon chien,Cá cơm khô,ingre07028,tương ớt,1,1,1,2,1.25,4
dish8689,Bò nấu pate,mon tu bo,"Thịt bò, Pate, Cà chua đóng hộp, Nước dừa tươi, Khoai tây",ingre04381,ngũ vị hương,1,2,0,1,1.0,4
dish8689,Bò nấu pate,mon tu bo,"Thịt bò, Pate, Cà chua đóng hộp, Nước dừa tươi, Khoai tây",ingre04329,ngò gai,1,2,1,1,1.25,4
dish8689,Bò nấu pate,mon tu bo,"Thịt bò, Pate, Cà chua đóng hộp, Nước dừa tươi, Khoai tây",ingre02523,gừng xay,1,2,1,2,1.5,4
dish8689,Bò nấu pate,mon tu bo,"Thịt bò, Pate, Cà chua đóng hộp, Nước dừa tươi, Khoai tây",ingre00382,bơ lạt,1,1,1,1,1.0,4
dish8689,Bò nấu pate,mon tu bo,"Thịt bò, Pate, Cà chua đóng hộp, Nước dừa tươi, Khoai tây",ingre04343,ngò rí,1,2,1,1,1.25,4
dish8689,Bò nấu pate,mon tu bo,"Thịt bò, Pate, Cà chua đóng hộp, Nước dừa tươi, Khoai tây",ingre07583,đường,1,1,1,1,1.0,4
dish8689,Bò nấu pate,mon tu bo,"Thịt bò, Pate, Cà chua đóng hộp, Nước dừa tươi, Khoai tây",ingre08055,ớt sừng,1,1,1,1,1.0,4
dish8689,Bò nấu pate,mon tu bo,"Thịt bò, Pate, Cà chua đóng hộp, Nước dừa tươi, Khoai tây",ingre00838,bột nêm,1,1,1,2,1.25,4
dish8689,Bò nấu pate,mon tu bo,"Thịt bò, Pate, Cà chua đóng hộp, Nước dừa tươi, Khoai tây",ingre07113,tỏi xay,1,2,2,2,1.75,4
dish8689,Bò nấu pate,mon tu bo,"Thịt bò, Pate, Cà chua đóng hộp, Nước dừa tươi, Khoai tây",ingre02801,hành tím xay,1,2,2,2,1.75,4
dish1694,Bánh khoai lang tím hấp,mon banh,"Khoai lang tím, Thịt ức gà, Nấm hương khô",ingre04179,mộc nhĩ,1,1,1,0,0.75,4
dish1694,Bánh khoai lang tím hấp,mon banh,"Khoai lang tím, Thịt ức gà, Nấm hương khô",ingre00849,bột năng,0,1,1,1,0.75,4
dish1694,Bánh khoai lang tím hấp,mon banh,"Khoai lang tím, Thịt ức gà, Nấm hương khô",ingre03746,muối,0,1,1,2,1.0,4
dish1694,Bánh khoai lang tím hấp,mon banh,"Khoai lang tím, Thịt ức gà, Nấm hương khô",ingre02124,dầu ăn,0,1,1,2,1.0,4
dish1694,Bánh khoai lang tím hấp,mon banh,"Khoai lang tím, Thịt ức gà, Nấm hương khô",ingre02995,hạt nêm,1,1,1,1,1.0,4
dish1694,Bánh khoai lang tím hấp,mon banh,"Khoai lang tím, Thịt ức gà, Nấm hương khô",ingre04694,nước mắm,1,2,1,2,1.5,4
dish1694,Bánh khoai lang tím hấp,mon banh,"Khoai lang tím, Thịt ức gà, Nấm hương khô",ingre06644,tiêu xay,1,2,1,1,1.25,4
dish1694,Bánh khoai lang tím hấp,mon banh,"Khoai lang tím, Thịt ức gà, Nấm hương khô",ingre00759,bột mì,0,1,0,1,0.5,4
dish5487,Bắp cải tím xào dồi trường,mon xao,"Dồi trường, Bắp cải tím, Hành tây, Cần tây, Bông hẹ",ingre02485,gừng,1,1,1,2,1.25,4
dish5487,Bắp cải tím xào dồi trường,mon xao,"Dồi trường, Bắp cải tím, Hành tây, Cần tây, Bông hẹ",ingre02657,hành băm,1,2,1,2,1.5,4
dish5487,Bắp cải tím xào dồi trường,mon xao,"Dồi trường, Bắp cải tím, Hành tây, Cần tây, Bông hẹ",ingre05574,rượu trắng,1,1,1,0,0.75,4
dish5487,Bắp cải tím xào dồi trường,mon xao,"Dồi trường, Bắp cải tím, Hành tây, Cần tây, Bông hẹ",ingre08055,ớt sừng,2,1,1,2,1.5,4
dish5487,Bắp cải tím xào dồi trường,mon xao,"Dồi trường, Bắp cải tím, Hành tây, Cần tây, Bông hẹ",ingre07071,tỏi băm,2,2,2,2,2.0,4
