anchor_dish_id,anchor_dish_name,anchor_category,anchor_ingredients_preview,candidate_dish_id,candidate_dish_name,candidate_category,candidate_ingredients_preview,llm_mean_score,annotator_1,annotator_2,notes
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish5762,Cá chốt kho nghệ,mon kho,"Cá chốt, Ớt, Bột nghệ, Nước mắm, Dầu ăn",1.333333333,1,2,"Khá liên quan: nhiều tín hiệu ontology trùng khớp. | Chia sẻ nguyên liệu chung: hạt nêm, dầu ăn, ớt, đường (Jaccard=0.39); Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn, nước mắm; Nhóm ontology liên quan (sibling): nước màu (OtherSeasoning) ↔ muối (OtherSeasoning); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish6050,Cá mú kho tiêu,mon kho,"Cá mú, Ớt tươi, Hành tím, Nước mắm, Dầu ăn",1.333333333,1,2,"Khá liên quan: nhiều tín hiệu ontology trùng khớp. | Chia sẻ nguyên liệu chung: hạt nêm, dầu ăn, đường, nước mắm (Jaccard=0.39); Cùng nhóm ontology 'gia vị mặn/umami': muối, dầu ăn; Nhóm ontology liên quan (sibling): nước màu (OtherSeasoning) ↔ muối (OtherSeasoning); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish5705,Sườn rim mật ong,mon kho,"Sườn heo, Hành tím, Tỏi, Mật ong, Hành lá",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: dầu ăn, nước mắm, hành tím (Jaccard=0.19); Cùng nhóm ontology 'gia vị mặn/umami': muối, dầu ăn; Nhóm ontology liên quan (sibling): nước màu (OtherSeasoning) ↔ nước mắm (OtherSeasoning); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish5842,Cật heo xào ớt chuông,mon kho,"Cật heo, Ớt chuông đỏ, Ớt chuông xanh, Hành tây, Hành lá",1,0,0,Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Cùng nhóm ontology 'rau củ': hành tím; Nhóm ontology liên quan (sibling): nước màu (OtherSeasoning) ↔ nước mắm (OtherSeasoning); Cùng phương pháp chế biến: Stew
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish6110,Cá chép om dưa,mon kho,"Cá chép, Dưa chua, Đậu hũ chiên, Tóp mỡ, Cà chua bi",1.666666667,2,2,"Liên quan tốt: nhiều tín hiệu ontology mạnh. | Chia sẻ nguyên liệu chung: dầu ăn, nước mắm, hành tím (Jaccard=0.15); Cùng nhóm ontology 'gia vị mặn/umami': muối, hành tím; Nhóm ontology liên quan (sibling): nước màu (OtherSeasoning) ↔ dầu ăn (OtherSeasoning); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.33): ớt ↔ nước mắm"
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish5625,Giò heo nấu giả cầy miền Bắc,mon kho,"Thịt heo, Nước cốt nghệ tươi, Riềng, Cơm mẻ, Mắm tôm",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường, nước mắm, hạt nêm (Jaccard=0.15); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước mắm; Nhóm ontology liên quan (sibling): nước màu (OtherSeasoning) ↔ mì chính (OtherSeasoning); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.41): dưa cải chua ↔ mì chính"
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish5804,Giò heo giả cầy (công thức được chia sẻ từ người dùng),mon kho,"Giò heo, Củ riềng, Ngò gai, Nước dừa tươi, Rau ăn kèm",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: dầu ăn; Cùng nhóm ontology 'OtherSeasoning': nước màu, dầu ăn; Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ củ riềng (gia vị mặn/umami); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.32): hạt nêm ↔ dầu ăn"
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish5811,Cá diếc kho dưa chua,mon kho,"Cá diếc, Dưa cải chua, Tương hột, Cà chua, Ớt hiểm",2,2,2,"Rất liên quan: tín hiệu ontology toàn diện và nhất quán. | Chia sẻ nguyên liệu chung: dầu ăn, đường, dưa cải chua, muối (Jaccard=0.22); Cùng nhóm ontology 'gia vị mặn/umami': muối, dầu ăn; Nhóm ontology liên quan (sibling): nước màu (OtherSeasoning) ↔ muối (OtherSeasoning); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.52): dưa cải chua ↔ bột ngot"
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish6415,Cà tím cuộn thịt chiên xù,mon chien,"Cà tím, Thịt heo xay, Hành tím, Bột chiên giòn, Bột chiên xù",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: muối, hành tím, hạt nêm (Jaccard=0.13); Cùng nhóm ontology 'gia vị mặn/umami': muối, dầu ăn; Nhóm ontology liên quan (sibling): nước màu (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Stew vs Fry; Bổ trợ hương vị (NPMI=0.35): hạt nêm ↔ tiêu xay"
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish7512,Rau luộc chấm chao,mon hap,"Bầu non, Cải ngọt, Cải bẹ xanh, Đậu bắp, Chao Bông Mai",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường, muối; Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn, hành tím; Nhóm ontology liên quan (sibling): nước màu (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Stew vs Porridge; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish1949,Bánh mì sữa dừa,mon banh,"Bột bánh mì, Bột vani, Bơ lạt, Dừa sợi, Men khô",0.333333333,0,0,"Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: đường, muối; Nhóm ontology liên quan (sibling): nước màu (OtherSeasoning) ↔ muối (OtherSeasoning); Phương pháp khác nhau: Stew vs Bake"
dish5894,Cá nục kho dưa chua,mon kho,"Cá nục, Dưa cải chua, Nước mắm, Ớt, Hành tím",dish6920,Chân gà quái thú,mon chien,"Chân gà, Hành tây, Bột mì, Tỏi băm, Hành tím băm",0.666666667,0,0,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Cùng nhóm ontology 'rau củ': hành tím; Nhóm ontology liên quan (sibling): nước màu (OtherSeasoning) ↔ tương ớt (OtherSeasoning); Phương pháp khác nhau: Stew vs Fry
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish10156,Sinh tố đậu đỏ bịch,sinh to,"Đậu đỏ, Bột mì đa dụng, Bột năng, Nước cốt dừa, Đường phèn",1,1,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường phèn, bột năng, vani (Jaccard=0.12); Cùng nhóm ontology 'bột': bột báng, vani; Nhóm ontology liên quan (sibling): đường cát trắng (gia vị ngọt) ↔ muối (gia vị ngọt); Phương pháp khác nhau: Dessert vs Smoothie"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish10301,Chè đậu đen và đậu xanh bằng nồi áp suất,mon trang mieng,"Đậu đen, Đậu xanh cả vỏ, Nước cốt dừa, Bột năng, Bột đường vani",2,2,2,"Rất liên quan: tín hiệu ontology toàn diện và nhất quán. | Chia sẻ nguyên liệu chung: đường cát trắng, bột năng, đậu đen (Jaccard=0.26); Cùng nhóm ontology 'gia vị ngọt': đường cát trắng, bột báng; Nhóm ontology liên quan (sibling): bột nước cốt dừa (bột) ↔ đậu xanh cả vỏ (bột); Cùng phương pháp chế biến: Dessert; Bổ trợ hương vị (NPMI=0.50): đường cát trắng ↔ bột đường vani"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish10486,Chè khoai mỡ (khoai tím) nước cốt dừa,mon trang mieng,"Khoai mỡ, Dừa nạo, Nước dừa tươi, Nước cốt dừa, Lá dứa",1,1,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: lá dứa, bột năng, vani (Jaccard=0.15); Cùng nhóm ontology 'rau thơm': lá dứa, bột nước cốt dừa; Nhóm ontology liên quan (sibling): đường cát trắng (gia vị ngọt) ↔ nước cốt dừa (gia vị ngọt); Cùng phương pháp chế biến: Dessert; Bổ trợ hương vị (NPMI=0.32): lá dứa ↔ dừa nạo"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish3028,Bánh Mochi nhân đậu đỏ,mon banh,"Bột nếp làm bánh, Đậu đỏ, Nước lọc, Đường cát trắng, Bột năng",0.666666667,0,1,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: đường cát trắng, bột năng, vani (Jaccard=0.15); Cùng nhóm ontology 'gia vị ngọt': đường cát trắng, bột khoai; Nhóm ontology liên quan (sibling): bột nước cốt dừa (bột) ↔ bột nếp làm bánh (bột); Phương pháp khác nhau: Dessert vs Bake; Bổ trợ hương vị (NPMI=0.30): bột năng ↔ bột nếp làm bánh"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish9102,Rau câu dừa,an vat,"Dừa tươi, Bột rau câu dẻo, Nước cốt dừa, Đường phèn, Hoa đậu biếc tươi",0.666666667,0,0,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: lá dứa, đường phèn, vani (Jaccard=0.14); Cùng nhóm ontology 'rau thơm': lá dứa, vani; Nhóm ontology liên quan (sibling): đường cát trắng (gia vị ngọt) ↔ nước cốt dừa (gia vị ngọt); Phương pháp khác nhau: Dessert vs Snack"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish1226,Bánh chuối hấp bột gạo với bột nước cốt dừa,mon banh,"Chuối sứ chín, Bột gạo, Bột nước cốt dừa, Lá dứa, Màu thực phẩm màu vàng",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: lá dứa, bột nước cốt dừa (Jaccard=0.13); Cùng nhóm ontology 'rau thơm': lá dứa, bột nước cốt dừa; Nhóm ontology liên quan (sibling): đường cát trắng (gia vị ngọt) ↔ muối (gia vị ngọt); Phương pháp khác nhau: Dessert vs Bake; Bổ trợ hương vị (NPMI=0.51): bột năng ↔ bột gạo"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish2900,Bánh men,mon banh,"Bột năng, Bột gạo, Lá dứa, Đường bột, Nước cốt dừa",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: lá dứa, bột năng (Jaccard=0.24); Cùng nhóm ontology 'rau thơm': lá dứa, bột nước cốt dừa; Nhóm ontology liên quan (sibling): đường cát trắng (gia vị ngọt) ↔ nước cốt dừa (gia vị ngọt); Phương pháp khác nhau: Dessert vs Bake; Bổ trợ hương vị (NPMI=0.51): bột năng ↔ bột gạo"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish8868,Rau câu flan,an vat,"Bột rau câu giòn, Bột cacao, Sữa đặc, Sữa tươi không đường, Nước cốt dừa",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: lá dứa, đường phèn, vani (Jaccard=0.08); Cùng nhóm ontology 'rau thơm': lá dứa, bột nước cốt dừa; Nhóm ontology liên quan (sibling): đường cát trắng (gia vị ngọt) ↔ bột cacao (gia vị ngọt); Phương pháp khác nhau: Dessert vs Snack; Bổ trợ hương vị (NPMI=0.33): lá dứa ↔ cơm dừa"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish8995,Rau câu dừa sợi,an vat,"Bột rau câu dẻo, Nước dừa tươi, Cơm dừa non, Đường phèn, Lá dứa",0.666666667,0,0,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: lá dứa, đường phèn (Jaccard=0.10); Cùng nhóm ontology 'gia vị ngọt': đường cát trắng, lá dứa; Nhóm ontology liên quan (sibling): bột nước cốt dừa (bột) ↔ cơm dừa non (bột); Phương pháp khác nhau: Dessert vs Snack; Bổ trợ hương vị (NPMI=0.43): bột báng ↔ cơm dừa non"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish8876,Chè bánh lọt nước cốt dừa,an vat,"Bột năng, Bột gạo, Cơm dừa, Lá dứa, Đường thốt nốt",1,1,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: lá dứa, bột năng (Jaccard=0.21); Cùng nhóm ontology 'gia vị ngọt': đường cát trắng, lá dứa; Phương pháp khác nhau: Dessert vs Snack; Bổ trợ hương vị (NPMI=0.51): bột năng ↔ bột gạo"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish10501,Sữa chua Hy Lạp,mon trang mieng,"Sữa tươi không đường, Sữa đặc, Sữa chua",0.666666667,0,0,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Cùng phương pháp chế biến: Dessert
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish10509,Đá bào trà xanh,mon trang mieng,"Bột trà xanh Nhật Bản, Mứt đậu đỏ, Bột nếp, Sữa đặc, Đường",0.666666667,0,0,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Cùng nhóm ontology 'gia vị ngọt': đường cát trắng, bột báng; Nhóm ontology liên quan (sibling): bột nước cốt dừa (bột) ↔ bột nếp (bột); Cùng phương pháp chế biến: Dessert"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish10450,Pudding cherry vani,mon trang mieng,"Bột mì đa dụng, Bột rau câu giòn, Cherry, Lòng đỏ trứng, Sữa tươi không đường",0.666666667,0,0,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Cùng nhóm ontology 'bột': bột nước cốt dừa, đường phèn; Nhóm ontology liên quan (sibling): đường cát trắng (gia vị ngọt) ↔ tinh chất vani (gia vị ngọt); Cùng phương pháp chế biến: Dessert"
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish10398,Chè mủ trôm bạch quả,mon trang mieng,"Mủ trôm, Bạch quả, Nhãn, Bo bo, Táo đỏ khô",1,0,1,Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường phèn; Cùng nhóm ontology 'gia vị ngọt': đường cát trắng; Nhóm ontology liên quan (sibling): lá dứa (rau thơm) ↔ táo đỏ khô (rau thơm); Cùng phương pháp chế biến: Dessert; Bổ trợ hương vị (NPMI=0.42): đường phèn ↔ mủ trôm
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish10344,Sữa chua phô mai,mon trang mieng,"Sữa chua cái, Sữa đặc, Sữa tươi có đường, Phô mai con bò cười, Nước lọc",0.333333333,0,0,Gần như không liên quan: tín hiệu ontology rất yếu. | Cùng phương pháp chế biến: Dessert
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,"Đậu đen, Bột khoai, Bột báng, Bột năng, Bột nước cốt dừa",dish3312,Nui nấu nấm rau củ chay,mon nuoc,"Nui khô, Cà rốt, Cải trắng, Nấm kim chi trắng, Nấm rơm",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Cùng nhóm ontology 'rau thơm': lá dứa, bột báng; Nhóm ontology liên quan (sibling): đường cát trắng (gia vị ngọt) ↔ muối (gia vị ngọt); Phương pháp khác nhau: Dessert vs NoodleSoup"
